age,potential,value_eur,wage_eur,dribbling,overall,technical_score,value_per_wage,age_potential_gap,tier,cluster
28,79,7500000.0,110000.0,81.0,79,81.0,68.18119835274224,0,Excellent,2
26,82,8000000.0,110000.0,51.0,79,51.0,72.72661157625839,3,Excellent,2
26,84,8000000.0,80000.0,62.0,79,62.0,99.99875001562481,5,Excellent,2
28,79,7500000.0,110000.0,78.0,79,78.0,68.18119835274224,0,Excellent,2
27,83,8000000.0,110000.0,72.0,79,72.0,72.72661157625839,4,Excellent,2
27,79,8000000.0,110000.0,77.0,79,77.0,72.72661157625839,0,Excellent,2
26,82,8000000.0,110000.0,79.0,79,79.0,72.72661157625839,3,Excellent,2
28,79,6500000.0,90000.0,50.0,79,50.0,72.22141976200264,0,Excellent,2
27,79,7000000.0,100000.0,72.0,79,72.0,69.99930000699993,0,Excellent,2
27,83,9000000.0,110000.0,76.0,79,76.0,81.81743802329069,4,Excellent,2
28,79,8500000.0,110000.0,77.0,79,77.0,77.27202479977454,0,Excellent,2
30,79,7500000.0,100000.0,81.0,79,81.0,74.99925000749992,0,Excellent,2
26,80,7500000.0,110000.0,71.0,79,71.0,68.18119835274224,1,Excellent,2
25,84,7500000.0,60000.0,62.0,79,62.0,124.9979167013883,5,Excellent,2
27,79,9000000.0,120000.0,69.0,79,69.0,74.9993750052083,0,Excellent,2
26,81,9000000.0,90000.0,80.0,79,80.0,99.99888890123444,2,Excellent,2
25,82,7500000.0,60000.0,62.0,79,62.0,124.9979167013883,3,Excellent,2
25,83,9500000.0,70000.0,84.0,79,84.0,135.7123469664719,4,Excellent,2
31,79,7000000.0,90000.0,69.0,79,69.0,77.776913589849,0,Excellent,2
29,79,8000000.0,80000.0,73.0,79,73.0,99.99875001562481,0,Excellent,2
25,83,7500000.0,60000.0,77.0,79,77.0,124.9979167013883,4,Excellent,2
26,83,9500000.0,100000.0,83.0,79,83.0,94.99905000949991,4,Excellent,2
28,79,6500000.0,90000.0,65.0,79,65.0,72.22141976200264,0,Excellent,2
27,80,7500000.0,110000.0,66.0,79,66.0,68.18119835274224,1,Excellent,2
27,81,8000000.0,100000.0,77.0,79,77.0,79.99920000799992,2,Excellent,2
25,83,8500000.0,60000.0,81.0,79,81.0,141.66430559490675,4,Excellent,2
30,79,6500000.0,60000.0,73.0,79,73.0,108.33152780786988,0,Excellent,2
26,83,7500000.0,110000.0,73.0,79,73.0,68.18119835274224,4,Excellent,2
26,83,9500000.0,80000.0,82.0,79,82.0,118.74851564355446,4,Excellent,2
27,83,7500000.0,110000.0,65.0,79,65.0,68.18119835274224,4,Excellent,2
24,82,7500000.0,90000.0,73.0,79,73.0,83.33240741769536,3,Excellent,2
24,82,7500000.0,80000.0,66.0,79,66.0,93.74882813964825,3,Excellent,2
25,84,7500000.0,60000.0,62.0,79,62.0,124.9979167013883,5,Excellent,2
23,85,6500000.0,60000.0,57.0,79,57.0,108.33152780786988,6,Excellent,2
25,82,7500000.0,60000.0,62.0,79,62.0,124.9979167013883,3,Excellent,2
28,79,8500000.0,120000.0,79.0,79,79.0,70.8327430604745,0,Excellent,2
25,83,8500000.0,90000.0,82.0,79,82.0,94.44339507338807,4,Excellent,2
24,84,9000000.0,100000.0,79.0,79,79.0,89.9991000089999,5,Excellent,2
24,82,9000000.0,90000.0,84.0,79,84.0,99.99888890123444,3,Excellent,2
23,83,6000000.0,60000.0,76.0,79,76.0,99.99833336111065,4,Excellent,2
25,82,8500000.0,90000.0,78.0,79,78.0,94.44339507338807,3,Excellent,2
24,85,7500000.0,100000.0,69.0,79,69.0,74.99925000749992,6,Excellent,2
24,84,8000000.0,90000.0,80.0,79,80.0,88.88790124554171,5,Excellent,2
26,80,7500000.0,90000.0,66.0,79,66.0,83.33240741769536,1,Excellent,2
27,84,7500000.0,80000.0,62.0,79,62.0,93.74882813964825,5,Excellent,2
26,81,8000000.0,70000.0,43.0,79,43.0,114.28408165597634,2,Excellent,2
24,84,8000000.0,90000.0,77.0,79,77.0,88.88790124554171,5,Excellent,2
25,81,7000000.0,60000.0,72.0,79,72.0,116.66472225462908,2,Excellent,2
24,83,7000000.0,100000.0,75.0,79,75.0,69.99930000699993,4,Excellent,2
23,84,7500000.0,90000.0,84.0,79,84.0,83.33240741769536,5,Excellent,2
23,84,6500000.0,90000.0,81.0,79,81.0,72.22141976200264,5,Excellent,2
25,85,8500000.0,100000.0,83.0,79,83.0,84.99915000849991,6,Excellent,2
24,84,8000000.0,90000.0,84.0,79,84.0,88.88790124554171,5,Excellent,2
27,82,7500000.0,110000.0,62.0,79,62.0,68.18119835274224,3,Excellent,2
23,84,8000000.0,100000.0,83.0,79,83.0,79.99920000799992,5,Excellent,2
25,83,7500000.0,60000.0,59.0,79,59.0,124.9979167013883,4,Excellent,2
24,85,9000000.0,70000.0,84.0,79,84.0,128.5695918629734,6,Excellent,2
22,84,5500000.0,90000.0,61.0,79,61.0,61.11043210630993,5,Excellent,2
24,83,7000000.0,80000.0,60.0,79,60.0,87.4989062636717,4,Excellent,2
24,83,7500000.0,60000.0,63.0,79,63.0,124.9979167013883,4,Excellent,2
23,85,8000000.0,90000.0,86.0,79,86.0,88.88790124554171,6,Excellent,2
24,83,8000000.0,60000.0,83.0,79,83.0,133.33111114814753,4,Excellent,2
25,82,7500000.0,90000.0,62.0,79,62.0,83.33240741769536,3,Excellent,2
20,85,7500000.0,70000.0,78.0,79,78.0,107.14132655247782,6,Excellent,2
21,84,6500000.0,50000.0,79.0,79,79.0,129.99740005199897,5,Excellent,2
24,82,7500000.0,100000.0,66.0,79,66.0,74.99925000749992,3,Excellent,2
20,83,7500000.0,70000.0,86.0,79,86.0,107.14132655247782,4,Excellent,2
22,83,5500000.0,90000.0,78.0,79,78.0,61.11043210630993,4,Excellent,2
30,79,5500000.0,80000.0,75.0,79,75.0,68.74914063574205,0,Excellent,2
33,78,4400000.0,70000.0,77.0,78,77.0,62.85624491078699,0,Excellent,2
34,78,2300000.0,35000.0,52.0,78,52.0,65.71240821690809,0,Excellent,0
36,78,925000.0,60000.0,81.0,78,81.0,15.416409726504558,0,Excellent,2
34,78,1900000.0,60000.0,66.0,78,66.0,31.666138897685038,0,Excellent,2
43,78,1400000.0,35000.0,62.0,78,62.0,39.99885717550927,0,Excellent,0
33,78,350000.0,5000.0,52.0,78,52.0,69.98600279944012,0,Excellent,0
31,78,6000000.0,80000.0,73.0,78,73.0,74.9990625117186,0,Excellent,2
32,78,6500000.0,70000.0,80.0,78,80.0,92.85581634548078,0,Excellent,2
35,78,350000.0,5000.0,80.0,78,80.0,69.98600279944012,0,Excellent,2
27,79,8000000.0,90000.0,84.0,78,84.0,88.88790124554171,1,Excellent,2
30,78,7500000.0,70000.0,62.0,78,62.0,107.14132655247782,0,Excellent,2
33,78,6000000.0,35000.0,62.0,78,62.0,171.42367360932545,0,Excellent,2
33,78,5000000.0,35000.0,80.0,78,80.0,142.85306134110454,0,Excellent,2
33,78,3400000.0,50000.0,53.0,78,53.0,67.99864002719946,0,Excellent,2
36,78,925000.0,35000.0,82.0,78,82.0,26.42781634810434,0,Excellent,2
32,78,4100000.0,70000.0,68.0,78,68.0,58.570591848687876,0,Excellent,2
28,78,8500000.0,100000.0,70.0,78,70.0,84.99915000849991,0,Excellent,2
28,78,6500000.0,90000.0,67.0,78,67.0,72.22141976200264,0,Excellent,2
31,78,4700000.0,80000.0,74.0,78,74.0,58.74926563417957,0,Excellent,2
35,78,3000000.0,60000.0,68.0,78,68.0,49.99916668055533,0,Excellent,2
30,78,7500000.0,80000.0,80.0,78,80.0,93.74882813964825,0,Excellent,2
33,78,3000000.0,35000.0,72.0,78,72.0,85.71183680466272,0,Excellent,2
28,78,7500000.0,90000.0,75.0,78,75.0,83.33240741769536,0,Excellent,2
30,78,7500000.0,50000.0,62.0,78,62.0,149.9970000599988,0,Excellent,2
33,78,3400000.0,50000.0,47.0,78,47.0,67.99864002719946,0,Excellent,0
35,78,3000000.0,70000.0,78.0,78,78.0,42.85653062099113,0,Excellent,2
28,78,7500000.0,90000.0,80.0,78,80.0,83.33240741769536,0,Excellent,2
31,78,5000000.0,70000.0,54.0,78,54.0,71.42755103498521,0,Excellent,2
30,78,7500000.0,60000.0,80.0,78,80.0,124.9979167013883,0,Excellent,2
29,78,7000000.0,45000.0,70.0,78,70.0,155.55209884224794,0,Excellent,2
30,78,5000000.0,60000.0,66.0,78,66.0,83.33194446759221,0,Excellent,2
29,78,7000000.0,60000.0,77.0,78,77.0,116.66472225462908,0,Excellent,2
32,78,4500000.0,80000.0,47.0,78,47.0,56.24929688378895,0,Excellent,2
28,78,7500000.0,100000.0,81.0,78,81.0,74.99925000749992,0,Excellent,2
28,78,8500000.0,100000.0,74.0,78,74.0,84.99915000849991,0,Excellent,2
30,78,6500000.0,70000.0,76.0,78,76.0,92.85581634548078,0,Excellent,2
28,78,7500000.0,70000.0,85.0,78,85.0,107.14132655247782,0,Excellent,2
26,82,9000000.0,80000.0,76.0,78,76.0,112.4985937675779,4,Excellent,2
26,79,8000000.0,60000.0,62.0,78,62.0,133.33111114814753,1,Excellent,2
27,78,9000000.0,80000.0,78.0,78,78.0,112.4985937675779,0,Excellent,2
28,78,8500000.0,70000.0,83.0,78,83.0,121.42683675947487,0,Excellent,2
28,78,7500000.0,60000.0,71.0,78,71.0,124.9979167013883,0,Excellent,2
28,78,8500000.0,70000.0,69.0,78,69.0,121.42683675947487,0,Excellent,2
29,78,6000000.0,80000.0,66.0,78,66.0,74.9990625117186,0,Excellent,2
27,82,9000000.0,100000.0,83.0,78,83.0,89.9991000089999,4,Excellent,2
27,78,8000000.0,60000.0,85.0,78,85.0,133.33111114814753,0,Excellent,2
28,78,6500000.0,90000.0,55.0,78,55.0,72.22141976200264,0,Excellent,2
31,78,7000000.0,50000.0,62.0,78,62.0,139.9972000559989,0,Excellent,2
27,82,7500000.0,60000.0,62.0,78,62.0,124.9979167013883,4,Excellent,2
27,80,7000000.0,100000.0,68.0,78,68.0,69.99930000699993,2,Excellent,2
29,78,8000000.0,50000.0,62.0,78,62.0,159.99680006399873,0,Excellent,2
28,78,8500000.0,80000.0,71.0,78,71.0,106.24867189160136,0,Excellent,2
30,78,5500000.0,70000.0,61.0,78,61.0,78.57030613848373,0,Excellent,2
28,78,6500000.0,60000.0,45.0,78,45.0,108.33152780786988,0,Excellent,2
26,79,8000000.0,60000.0,49.0,78,49.0,133.33111114814753,1,Excellent,2
22,84,6500000.0,60000.0,83.0,78,83.0,108.33152780786988,6,Excellent,2
28,78,6500000.0,60000.0,73.0,78,73.0,108.33152780786988,0,Excellent,2
28,78,7500000.0,100000.0,79.0,78,79.0,74.99925000749992,0,Excellent,2
27,80,7500000.0,80000.0,71.0,78,71.0,93.74882813964825,2,Excellent,2
29,78,7000000.0,60000.0,80.0,78,80.0,116.66472225462908,0,Excellent,2
27,81,7500000.0,80000.0,50.0,78,50.0,93.74882813964825,3,Excellent,2
27,81,7500000.0,90000.0,74.0,78,74.0,83.33240741769536,3,Excellent,2
26,83,8000000.0,80000.0,57.0,78,57.0,99.99875001562481,5,Excellent,2
26,81,9500000.0,100000.0,83.0,78,83.0,94.99905000949991,3,Excellent,2
29,78,7000000.0,70000.0,81.0,78,81.0,99.9985714489793,0,Excellent,2
28,78,8500000.0,80000.0,83.0,78,83.0,106.24867189160136,0,Excellent,2
26,82,9500000.0,90000.0,74.0,78,74.0,105.55438272908079,4,Excellent,2
24,82,8000000.0,80000.0,80.0,78,80.0,99.99875001562481,4,Excellent,2
27,78,9000000.0,70000.0,75.0,78,75.0,128.5695918629734,0,Excellent,2
30,78,5000000.0,25000.0,69.0,78,69.0,199.9920003199872,0,Excellent,2
28,78,8500000.0,70000.0,83.0,78,83.0,121.42683675947487,0,Excellent,2
27,82,8000000.0,90000.0,80.0,78,80.0,88.88790124554171,4,Excellent,2
27,81,8000000.0,100000.0,81.0,78,81.0,79.99920000799992,3,Excellent,2
28,78,7500000.0,80000.0,85.0,78,85.0,93.74882813964825,0,Excellent,2
25,83,7000000.0,70000.0,70.0,78,70.0,99.9985714489793,5,Excellent,2
26,80,350000.0,5000.0,81.0,78,81.0,69.98600279944012,2,Excellent,2
30,78,7500000.0,80000.0,77.0,78,77.0,93.74882813964825,0,Excellent,2
23,83,8000000.0,80000.0,84.0,78,84.0,99.99875001562481,5,Excellent,2
25,82,8500000.0,70000.0,77.0,78,77.0,121.42683675947487,4,Excellent,2
28,78,6500000.0,90000.0,51.0,78,51.0,72.22141976200264,0,Excellent,2
26,81,9500000.0,100000.0,76.0,78,76.0,94.99905000949991,3,Excellent,2
26,81,9500000.0,70000.0,80.0,78,80.0,135.7123469664719,3,Excellent,2
28,78,7500000.0,90000.0,62.0,78,62.0,83.33240741769536,0,Excellent,2
24,83,8000000.0,70000.0,75.0,78,75.0,114.28408165597634,5,Excellent,2
25,83,8500000.0,70000.0,81.0,78,81.0,121.42683675947487,5,Excellent,2
25,82,7500000.0,50000.0,62.0,78,62.0,149.9970000599988,4,Excellent,2
22,84,5500000.0,60000.0,51.0,78,51.0,91.66513891435143,6,Excellent,2
25,83,8500000.0,80000.0,77.0,78,77.0,106.24867189160136,5,Excellent,2
29,78,8000000.0,80000.0,77.0,78,77.0,99.99875001562481,0,Excellent,2
28,78,6500000.0,90000.0,75.0,78,75.0,72.22141976200264,0,Excellent,2
25,83,7500000.0,50000.0,60.0,78,60.0,149.9970000599988,5,Excellent,2
24,83,8000000.0,80000.0,78.0,78,78.0,99.99875001562481,5,Excellent,2
24,82,7500000.0,80000.0,75.0,78,75.0,93.74882813964825,4,Excellent,2
23,83,8000000.0,80000.0,80.0,78,80.0,99.99875001562481,5,Excellent,2
24,81,7000000.0,80000.0,74.0,78,74.0,87.4989062636717,3,Excellent,2
25,80,8500000.0,50000.0,77.0,78,77.0,169.99660006799863,2,Excellent,2
26,80,9500000.0,70000.0,68.0,78,68.0,135.7123469664719,2,Excellent,2
24,81,7000000.0,50000.0,65.0,78,65.0,139.9972000559989,3,Excellent,2
28,78,7500000.0,80000.0,77.0,78,77.0,93.74882813964825,0,Excellent,2
26,80,8000000.0,90000.0,70.0,78,70.0,88.88790124554171,2,Excellent,2
26,82,9500000.0,90000.0,82.0,78,82.0,105.55438272908079,4,Excellent,2
25,80,7000000.0,70000.0,51.0,78,51.0,99.9985714489793,2,Excellent,2
25,82,7500000.0,50000.0,75.0,78,75.0,149.9970000599988,4,Excellent,2
22,83,6500000.0,70000.0,81.0,78,81.0,92.85581634548078,5,Excellent,2
23,82,8000000.0,70000.0,75.0,78,75.0,114.28408165597634,4,Excellent,2
27,81,9000000.0,80000.0,80.0,78,80.0,112.4985937675779,3,Excellent,2
24,81,7500000.0,50000.0,62.0,78,62.0,149.9970000599988,3,Excellent,2
24,80,7500000.0,80000.0,71.0,78,71.0,93.74882813964825,2,Excellent,2
25,80,7500000.0,60000.0,55.0,78,55.0,124.9979167013883,2,Excellent,2
22,82,5500000.0,70000.0,67.0,78,67.0,78.57030613848373,4,Excellent,2
22,82,7500000.0,50000.0,69.0,78,69.0,149.9970000599988,4,Excellent,2
20,86,6500000.0,70000.0,84.0,78,84.0,92.85581634548078,8,Excellent,2
24,84,9000000.0,60000.0,67.0,78,67.0,149.99750004166597,6,Excellent,2
20,86,7500000.0,45000.0,81.0,78,81.0,166.66296304526566,8,Excellent,2
22,83,7500000.0,70000.0,82.0,78,82.0,107.14132655247782,5,Excellent,2
23,84,6500000.0,80000.0,58.0,78,58.0,81.24898438769516,6,Excellent,2
21,82,7500000.0,70000.0,82.0,78,82.0,107.14132655247782,4,Excellent,2
20,88,6500000.0,70000.0,84.0,78,84.0,92.85581634548078,10,Excellent,2
25,81,8500000.0,50000.0,79.0,78,79.0,169.99660006799863,3,Excellent,2
23,82,6500000.0,70000.0,59.0,78,59.0,92.85581634548078,4,Excellent,2
21,84,5500000.0,60000.0,80.0,78,80.0,91.66513891435143,6,Excellent,2
22,85,5000000.0,70000.0,71.0,78,71.0,71.42755103498521,7,Excellent,2
20,86,5500000.0,70000.0,63.0,78,63.0,78.57030613848373,8,Excellent,2
27,83,350000.0,5000.0,80.0,78,80.0,69.98600279944012,5,Excellent,2
21,86,7500000.0,80000.0,84.0,78,84.0,93.74882813964825,8,Excellent,2
20,87,6500000.0,50000.0,85.0,78,85.0,129.99740005199897,9,Excellent,2
23,82,6500000.0,80000.0,65.0,78,65.0,81.24898438769516,4,Excellent,2
24,83,7500000.0,80000.0,62.0,78,62.0,93.74882813964825,5,Excellent,2
31,77,4700000.0,50000.0,62.0,77,62.0,93.99812003759925,0,Excellent,2
36,77,350000.0,35000.0,56.0,77,56.0,9.999714293877318,0,Excellent,0
34,77,1300000.0,60000.0,66.0,77,66.0,21.666305561573974,0,Excellent,2
36,77,350000.0,30000.0,56.0,77,56.0,11.666277790740308,0,Excellent,0
32,77,3100000.0,80000.0,61.0,77,61.0,38.749515631054614,0,Excellent,2
34,77,2200000.0,40000.0,80.0,77,80.0,54.99862503437414,0,Excellent,2
30,77,3800000.0,70000.0,44.0,77,44.0,54.28493878658876,0,Excellent,1
34,77,2800000.0,60000.0,77.0,77,77.0,46.66588890185164,0,Excellent,2
32,77,3100000.0,80000.0,77.0,77,77.0,38.749515631054614,0,Excellent,2
29,77,4900000.0,50000.0,78.0,77,78.0,97.99804003919921,0,Excellent,2
33,77,2300000.0,30000.0,55.0,77,55.0,76.66411119629346,0,Excellent,0
30,77,4500000.0,80000.0,74.0,77,74.0,56.24929688378895,0,Excellent,2
33,77,3000000.0,70000.0,79.0,77,79.0,42.85653062099113,0,Excellent,2
31,77,4700000.0,50000.0,74.0,77,74.0,93.99812003759925,0,Excellent,2
34,77,1600000.0,30000.0,51.0,77,51.0,53.33155561481284,0,Excellent,0
30,77,4500000.0,70000.0,81.0,77,81.0,64.2847959314867,0,Excellent,2
34,77,1600000.0,60000.0,50.0,77,50.0,26.666222229629508,0,Excellent,0
32,77,2800000.0,50000.0,71.0,77,71.0,55.998880022399554,0,Excellent,2
34,77,1600000.0,60000.0,60.0,77,60.0,26.666222229629508,0,Excellent,2
29,77,4900000.0,80000.0,77.0,77,77.0,61.249234384570194,0,Excellent,2
30,77,3800000.0,70000.0,55.0,77,55.0,54.28493878658876,0,Excellent,2
30,77,5000000.0,80000.0,62.0,77,62.0,62.499218759765505,0,Excellent,2
30,77,3600000.0,50000.0,76.0,77,76.0,71.99856002879942,0,Excellent,2
29,77,5500000.0,60000.0,77.0,77,77.0,91.66513891435143,0,Excellent,2
35,77,3200000.0,30000.0,62.0,77,62.0,106.66311122962568,0,Excellent,0
29,77,4900000.0,70000.0,76.0,77,76.0,69.99900001428551,0,Excellent,2
32,77,4300000.0,60000.0,69.0,77,69.0,71.6654722421293,0,Excellent,2
29,77,4900000.0,80000.0,76.0,77,76.0,61.249234384570194,0,Excellent,2
31,77,4100000.0,50000.0,82.0,77,82.0,81.99836003279934,0,Excellent,2
29,77,4900000.0,80000.0,77.0,77,77.0,61.249234384570194,0,Excellent,2
36,77,350000.0,30000.0,63.0,77,63.0,11.666277790740308,0,Excellent,0
27,77,6000000.0,100000.0,78.0,77,78.0,59.99940000599994,0,Excellent,2
33,77,3000000.0,2000.0,79.0,77,79.0,1499.2503748125937,0,Excellent,0
28,77,4300000.0,80000.0,67.0,77,67.0,53.74932813339833,0,Excellent,2
29,77,4200000.0,50000.0,54.0,77,54.0,83.99832003359933,0,Excellent,2
30,77,3600000.0,80000.0,72.0,77,72.0,44.99943750703116,0,Excellent,2
29,77,4900000.0,50000.0,74.0,77,74.0,97.99804003919921,0,Excellent,2
27,80,4700000.0,60000.0,76.0,77,76.0,78.33202779953668,3,Excellent,2
28,77,5000000.0,80000.0,77.0,77,77.0,62.499218759765505,0,Excellent,2
33,77,3000000.0,30000.0,73.0,77,73.0,99.99666677777408,0,Excellent,2
31,77,4700000.0,60000.0,76.0,77,76.0,78.33202779953668,0,Excellent,2
27,80,6000000.0,80000.0,72.0,77,72.0,74.9990625117186,3,Excellent,2
29,77,4200000.0,80000.0,58.0,77,58.0,52.499343758203025,0,Excellent,2
29,77,3900000.0,70000.0,64.0,77,64.0,55.71348980728847,0,Excellent,2
27,78,5000000.0,60000.0,62.0,77,62.0,83.33194446759221,1,Excellent,2
30,77,5000000.0,60000.0,81.0,77,81.0,83.33194446759221,0,Excellent,2
28,77,6000000.0,70000.0,66.0,77,66.0,85.71306124198226,0,Excellent,2
28,77,4600000.0,60000.0,73.0,77,73.0,76.66538891018483,0,Excellent,2
27,80,4900000.0,80000.0,66.0,77,66.0,61.249234384570194,3,Excellent,2
27,80,5000000.0,90000.0,62.0,77,62.0,55.554938278463574,3,Excellent,2
26,77,6000000.0,60000.0,82.0,77,82.0,99.99833336111065,0,Excellent,2
28,77,5000000.0,90000.0,78.0,77,78.0,55.554938278463574,0,Excellent,2
30,77,5000000.0,60000.0,73.0,77,73.0,83.33194446759221,0,Excellent,2
28,77,5000000.0,60000.0,62.0,77,62.0,83.33194446759221,0,Excellent,2
28,77,4600000.0,90000.0,79.0,77,79.0,51.110543216186485,0,Excellent,2
28,77,5000000.0,90000.0,62.0,77,62.0,55.554938278463574,0,Excellent,2
26,79,5500000.0,80000.0,66.0,77,66.0,68.74914063574205,2,Excellent,2
28,77,4600000.0,80000.0,74.0,77,74.0,57.49928125898426,0,Excellent,2
28,77,6000000.0,40000.0,75.0,77,75.0,149.99625009374765,0,Excellent,2
28,77,5000000.0,60000.0,77.0,77,77.0,83.33194446759221,0,Excellent,2
28,77,4600000.0,90000.0,79.0,77,79.0,51.110543216186485,0,Excellent,2
27,80,4900000.0,90000.0,72.0,77,72.0,54.4438395128943,3,Excellent,2
27,77,6000000.0,90000.0,75.0,77,75.0,66.66592593415629,0,Excellent,2
25,82,5000000.0,80000.0,62.0,77,62.0,62.499218759765505,5,Excellent,2
28,77,4300000.0,90000.0,66.0,77,66.0,47.77724691947867,0,Excellent,2
27,77,6000000.0,100000.0,74.0,77,74.0,59.99940000599994,0,Excellent,2
28,77,5000000.0,60000.0,77.0,77,77.0,83.33194446759221,0,Excellent,2
23,81,5500000.0,60000.0,85.0,77,85.0,91.66513891435143,4,Excellent,2
27,80,4900000.0,90000.0,66.0,77,66.0,54.4438395128943,3,Excellent,2
28,77,4600000.0,60000.0,52.0,77,52.0,76.66538891018483,0,Excellent,2
28,77,4600000.0,80000.0,76.0,77,76.0,57.49928125898426,0,Excellent,2
30,77,4500000.0,70000.0,80.0,77,80.0,64.2847959314867,0,Excellent,2
27,78,4900000.0,90000.0,49.0,77,49.0,54.4438395128943,1,Excellent,2
26,81,6000000.0,80000.0,74.0,77,74.0,74.9990625117186,4,Excellent,2
30,77,3800000.0,70000.0,52.0,77,52.0,54.28493878658876,0,Excellent,2
28,77,6000000.0,100000.0,79.0,77,79.0,59.99940000599994,0,Excellent,2
26,82,6500000.0,80000.0,85.0,77,85.0,81.24898438769516,5,Excellent,2
30,77,5000000.0,80000.0,80.0,77,80.0,62.499218759765505,0,Excellent,2
25,82,5000000.0,50000.0,73.0,77,73.0,99.9980000399992,5,Excellent,2
25,81,5000000.0,80000.0,62.0,77,62.0,62.499218759765505,4,Excellent,2
28,77,5000000.0,80000.0,62.0,77,62.0,62.499218759765505,0,Excellent,2
27,77,6000000.0,90000.0,76.0,77,76.0,66.66592593415629,0,Excellent,2
26,81,5500000.0,90000.0,60.0,77,60.0,61.11043210630993,4,Excellent,2
26,79,6500000.0,70000.0,71.0,77,71.0,92.85581634548078,2,Excellent,2
25,80,6500000.0,60000.0,67.0,77,67.0,108.33152780786988,3,Excellent,2
30,77,3800000.0,80000.0,76.0,77,76.0,47.49940625742178,0,Excellent,2
27,79,5500000.0,60000.0,81.0,77,81.0,91.66513891435143,2,Excellent,2
29,77,4900000.0,70000.0,73.0,77,73.0,69.99900001428551,0,Excellent,2
26,81,5500000.0,90000.0,53.0,77,53.0,61.11043210630993,4,Excellent,2
26,80,6000000.0,60000.0,82.0,77,82.0,99.99833336111065,3,Excellent,2
26,77,5000000.0,60000.0,68.0,77,68.0,83.33194446759221,0,Excellent,2
26,80,5500000.0,100000.0,75.0,77,75.0,54.999450005499945,3,Excellent,2
25,79,6000000.0,50000.0,80.0,77,80.0,119.99760004799904,2,Excellent,2
26,78,6500000.0,90000.0,75.0,77,75.0,72.22141976200264,1,Excellent,2
24,81,5500000.0,80000.0,85.0,77,85.0,68.74914063574205,4,Excellent,2
24,80,6000000.0,60000.0,73.0,77,73.0,99.99833336111065,3,Excellent,2
24,82,5500000.0,70000.0,78.0,77,78.0,78.57030613848373,5,Excellent,2
26,80,6500000.0,70000.0,74.0,77,74.0,92.85581634548078,3,Excellent,2
25,79,6500000.0,60000.0,73.0,77,73.0,108.33152780786988,2,Excellent,2
24,80,4900000.0,50000.0,66.0,77,66.0,97.99804003919921,3,Excellent,2
23,85,5500000.0,80000.0,79.0,77,79.0,68.74914063574205,8,Excellent,2
23,81,5500000.0,60000.0,79.0,77,79.0,91.66513891435143,4,Excellent,2
25,79,5000000.0,80000.0,70.0,77,70.0,62.499218759765505,2,Excellent,2
24,81,4900000.0,70000.0,72.0,77,72.0,69.99900001428551,4,Excellent,2
27,78,5500000.0,90000.0,77.0,77,77.0,61.11043210630993,1,Excellent,2
23,82,4400000.0,80000.0,77.0,77,77.0,54.99931250859364,5,Excellent,2
26,80,5500000.0,60000.0,73.0,77,73.0,91.66513891435143,3,Excellent,2
23,84,5500000.0,70000.0,80.0,77,80.0,78.57030613848373,7,Excellent,2
24,82,4700000.0,60000.0,74.0,77,74.0,78.33202779953668,5,Excellent,2
23,83,4500000.0,80000.0,62.0,77,62.0,56.24929688378895,6,Excellent,2
25,80,5000000.0,80000.0,56.0,77,56.0,62.499218759765505,3,Excellent,2
22,85,3800000.0,60000.0,54.0,77,54.0,63.332277795370075,8,Excellent,2
27,78,4700000.0,80000.0,56.0,77,56.0,58.74926563417957,1,Excellent,2
24,81,4900000.0,70000.0,73.0,77,73.0,69.99900001428551,4,Excellent,2
29,77,4900000.0,50000.0,83.0,77,83.0,97.99804003919921,0,Excellent,2
